"goal","raised","backers","comments","parentCat","lat","lon"
3500,3580.28,86,11,"Music",30.2672,-97.7431
3000,3000,17,0,"Music",50.9911,14.5608
500,500,6,0,"Music",50.9911,14.5608
500,510,7,0,"Music",50.9911,14.5608
1500,1510,28,0,"Music",50.0878,14.4205
3000,3158,24,1,"Art",50.1481,16.1761
6000,6210,54,1,"Film & Video",45.5235,-122.676
3000,3100,25,0,"Music",37.2153,-93.2982
2000,3441,118,5,"Music",47.0379,-122.901
500,526,12,0,"Photography",40.7365,-73.8779
5000,30,2,0,"Music",29.7629,-95.3831
2500,701,9,0,"Fashion",42.0987,-75.918
10000,706,8,2,"Photography",30.5788,-97.8531
5000,5502,90,14,"Publishing",19.0177,72.8562
2500,3815,35,0,"Film & Video",37.7749,-122.419
2500,2776,61,6,"Photography",33.749,-84.388
4000,4430,41,2,"Dance",40.7143,-74.006
3200,3300,78,3,"Music",34.0522,-118.244
1500,1545,25,1,"Film & Video",44.6698,-74.9813
20000,2764,47,0,"Design",37.7749,-122.419
7500,525,18,0,"Film & Video",37.7749,-122.419
20000,1497,29,0,"Photography",33.749,-84.388
825,2162,91,0,"Fashion",36.0337,-115.002
5500,5790,110,3,"Art",42.3584,-71.0598
700,805,11,0,"Film & Video",40.7143,-74.006
1500,1575,11,0,"Food",40.7143,-74.006
5000,720,7,0,"Publishing",48.016,-123.039
500,15,1,0,"Art",32.803,-96.7699
40000,4331,15,1,"Design",39.1434,-77.2014
750,2703,78,7,"Publishing",25.9873,-80.2323
55000,2099,13,0,"Technology",44.7225,-73.2928
1100,1428,41,3,"Photography",47.979,-122.202
2000,2285.6,75,3,"Music",37.7749,-122.419
22000,22158,127,8,"Publishing",34.0522,-118.244
1000,1080,28,3,"Music",34.0522,-118.244
10000,10135.28,134,5,"Music",41.7637,-72.6851
20000,21500,237,20,"Comics",44.9442,-93.0861
1500,780,27,1,"Publishing",26.0112,-80.1495
10000,15,1,0,"Games",30.2672,-97.7431
6000,306,10,0,"Music",34.7465,-92.2896
6000,78,3,0,"Comics",32.2217,-110.926
5500,465,14,0,"Publishing",29.5321,-98.3084
1200,1249,52,1,"Music",44.98,-93.2638
500,100,5,0,"Publishing",41.462,-81.0737
18000,17312,197,3,"Film & Video",34.0522,-118.244
5000,7584,84,8,"Music",36.0999,-80.2442
1500,310,6,0,"Art",42.3726,-71.1096
15000,16215,259,6,"Film & Video",40.7143,-74.006
3000,3045.39,43,1,"Music",40.7143,-74.006
1500,3907,121,5,"Comics",42.3314,-83.0458
1000,3002,44,1,"Film & Video",34.0522,-118.244
2000,3100,50,5,"Film & Video",34.0522,-118.244
8000,8788.01,183,5,"Food",35.994,-78.8986
6700,13323,141,12,"Music",40.7143,-74.006
5000,5215.6,74,2,"Film & Video",34.0522,-118.244
3500,5095,105,1,"Film & Video",34.0522,-118.244
6000,7399,54,0,"Film & Video",40.7143,-74.006
376.83,616.27,37,0,"Music",42.3251,-72.6412
2500,2555,34,6,"Music",34.8526,-82.394
15000,16500.61,198,39,"Music",40.7143,-74.006
10000,20215.01,1371,37,"Music",29.9647,-90.0706
25000,27929,474,53,"Food",37.8313,-122.285
4000,4050.22,70,9,"Music",41.85,-87.6501
30000,31977.79,409,26,"Film & Video",39.9523,-75.1638
700,427,8,1,"Music",44.98,-93.2638
2250,10,1,0,"Film & Video",42.3584,-71.0598
1000,291,6,0,"Art",35.222,-101.831
3000,1050,2,1,"Music",43.1329,-115.691
900,205,3,0,"Music",39.084,-77.1528
2500,4155,21,0,"Music",34.0522,-118.244
15000,15662,177,6,"Film & Video",43.0389,-87.9065
3000,3087,50,2,"Publishing",34.0522,-118.244
3000,5828,125,15,"Music",45.1278,-87.2469
4500,5500,38,0,"Fashion",35.7721,-78.6386
550,773,37,0,"Theater",42.3584,-71.0598
5000,5552.2,68,0,"Film & Video",59.3328,18.0645
5000,5399.12,83,3,"Theater",34.0522,-118.244
6000,16645.29,266,36,"Comics",40.65,-73.95
7500,96583.52,2216,584,"Games",30.2672,-97.7431
2745,360,11,0,"Food",40.454,-75.818
16784,9668,79,2,"Food",30.3079,-104.019
1000,1261,31,0,"Art",40.65,-73.95
2000,51955.52,1791,148,"Comics",34.0953,-118.127
16999,250,4,0,"Food",35.359,-81.097
7700,8106,143,5,"Music",37.7749,-122.419
9999,11200.37,200,0,"Music",44.98,-93.2638
200000,0,0,0,"Games",33.749,-84.388
6000,6724,108,18,"Film & Video",48.2961,-103.249
1435,1595,25,1,"Design",37.8044,-122.271
25000,28739.17,1214,157,"Games",27.3364,-82.5307
900,1010,26,1,"Film & Video",34.2576,-88.7034
20000,20155,182,12,"Film & Video",38.9284,-77.056
500,546,11,0,"Film & Video",47.9808,-102.49
2000,2015,20,0,"Music",34.0522,-118.244
4850,5305,58,0,"Music",32.803,-96.7699
4000,335,7,0,"Art",39.3077,-123.799
2000,4077,54,0,"Music",34.0522,-118.244
15000,17541.57,182,4,"Music",33.749,-84.388
5000,5896,91,3,"Film & Video",32.803,-96.7699
2000,2285.22,33,0,"Art",32.803,-96.7699
5000,5121,50,2,"Music",43.5037,-5.59515
4800,150,4,0,"Art",32.803,-96.7699
7000,2441,16,0,"Publishing",40.7143,-74.006
7000,1673,8,0,"Music",32.2217,-110.926
5000,130,4,0,"Theater",27.6386,-80.3973
4000,1261,38,4,"Film & Video",47.6062,-122.332
1750,1878,27,0,"Music",37.2707,-76.7075
2500,2540,83,0,"Film & Video",34.0522,-118.244
3000,1487,37,0,"Dance",29.9647,-90.0706
3000,3584,53,0,"Dance",38.9907,-77.0261
1000,1241,36,4,"Art",34.0522,-118.244
14000,14006,77,0,"Music",40.7143,-74.006
1000,2195,47,1,"Film & Video",34.0522,-118.244
2500,2837,43,2,"Music",41.3557,-72.0995
9450,9956,103,3,"Music",48.8023,2.12982
6000,6267,137,1,"Film & Video",40.7143,-74.006
10000,18810,162,8,"Music",36.5965,-82.1885
15000,17337.01,392,0,"Publishing",40.7834,-73.9662
4000,1585,28,0,"Music",38.9907,-77.0261
5000,0,0,0,"Publishing",33.749,-84.388
5000,1000,1,0,"Publishing",52.4417,-0.47875
15000,30,1,0,"Comics",40.7143,-74.006
2000,2589.45,52,2,"Art",41.7851,-73.694
3000,5860,58,5,"Film & Video",28.5383,-81.3792
2000,2085.33,46,0,"Fashion",34.0522,-118.244
45000,72042,326,219,"Technology",38.8339,-104.821
25000,26367.99,243,4,"Film & Video",40.7143,-74.006
20000,27333.33,483,67,"Games",30.2672,-97.7431
4000,7566.95,35,2,"Music",0,0
1100,1130,48,0,"Music",41.85,-87.6501
3000,32597,353,172,"Games",48.8839,2.33063
3200,1983.37,38,0,"Film & Video",34.0522,-118.244
1200,18,3,0,"Games",53.0265,-2.17664
20000,6849,140,6,"Publishing",-37.8143,144.963
25000,564,11,0,"Music",52.9177,-1.40887
3000,35,2,0,"Music",40.7143,-74.006
2200,6,2,5,"Publishing",43.0389,-87.9065
15000,792,20,0,"Design",40.1053,-85.6803
3000,2306,29,0,"Art",42.3765,-71.2356
4000,180,6,1,"Publishing",41.85,-87.6501
5000,2613,53,4,"Comics",41.5772,-93.7113
5400,1953,64,2,"Art",36.1146,-115.173
3000,1840,21,0,"Theater",40.65,-73.95
3000,3365,68,0,"Publishing",35.1495,-90.049
2500,2500,10,0,"Film & Video",40.2338,-111.659
7500,8120.5,167,8,"Music",44.98,-93.2638
700,725,22,0,"Music",40.65,-73.95
1000,100,1,0,"Publishing",39.4273,-75.2341
1800,2476,31,0,"Film & Video",37.7749,-122.419
3000,6440,159,13,"Games",40.5492,-82.8274
46064,48938.16,805,40,"Music",45.5235,-122.676
30000,32599.5,412,18,"Publishing",34.0522,-118.244
2500,2525,41,10,"Music",40.7834,-73.9662
500,775,12,2,"Art",33.6839,-117.795
6500,6872,74,4,"Publishing",37.906,-122.545
5000,6506.33,168,10,"Games",42.3584,-71.0598
2000,2052,103,1,"Art",40.65,-73.95
4000,4154.8,47,13,"Music",39.9523,-75.1638
7500,1731,21,0,"Food",43.1548,-77.6156
2000,2010,15,0,"Music",39.7392,-104.985
250,50,1,0,"Film & Video",32.8407,-83.6324
2000,2275,69,0,"Art",40.65,-73.95
6500,2311,35,0,"Publishing",41.1134,-74.2454
2000,140,3,0,"Music",30.2672,-97.7431
10000,1299,14,2,"Design",40.7834,-73.9662
2500,0,0,0,"Publishing",45.5235,-122.676
33795,0,0,0,"Photography",41.85,-87.6501
6200,191,5,0,"Film & Video",39.2904,-76.6122
6000,6490,18,0,"Film & Video",37.7749,-122.419
9750,0,0,0,"Film & Video",35.0845,-106.651
4000,4387.37,51,0,"Photography",38.9284,-77.056
65000,600,14,0,"Film & Video",38.9284,-77.056
2500,2585,53,6,"Music",38.9284,-77.056
2500,2881,75,1,"Music",38.9284,-77.056
275,1920,47,1,"Theater",38.9284,-77.056
60000,60409.02,470,17,"Food",38.9284,-77.056
4000,4098,91,4,"Food",38.9284,-77.056
1000,110,4,0,"Fashion",40.7996,-73.3013
5500,75,2,0,"Film & Video",30.3582,-90.0656
500,2,1,0,"Publishing",32.2217,-110.926
3500,25,1,0,"Dance",29.4241,-98.4936
800,10,1,0,"Music",37.7749,-122.419
13000,0,0,0,"Film & Video",48.8839,2.33063
6250,146596.39,4022,182,"Design",38.2542,-85.7594
50000,3535,29,2,"Fashion",40.65,-73.95
8000,2413,53,6,"Games",42.3314,-83.0458
15000,985,14,0,"Film & Video",41.4901,-71.3128
1200,1205,26,0,"Music",40.7143,-74.006
27000,0,0,0,"Publishing",26.6253,-81.6248
20000,0,0,0,"Food",26.0112,-80.1495
9500,1151,23,6,"Games",42.2529,-71.0023
1000,682,26,2,"Comics",44.98,-93.2638
3000,3977,60,2,"Music",30.2672,-97.7431
1000,797,20,0,"Music",33.767,-118.189
33300,1210,3,0,"Photography",20.69,-156.439
1200,175,4,0,"Music",46.8772,-96.7898
20000,21343.9,189,2,"Art",47.6062,-122.332
1500,1512,59,8,"Theater",40.7143,-74.006
25,10,1,0,"Music",33.6676,-84.0177
750,1247,30,0,"Art",40.7143,-74.006
500,1183,49,0,"Comics",40.7143,-74.006
500,550,20,0,"Publishing",40.65,-73.95
500,500,12,1,"Dance",40.7275,-73.9858
3500,3530.73,74,3,"Music",38.9907,-77.0261
700,787,21,0,"Music",42.3584,-71.0598
7000,10420,94,0,"Theater",40.65,-73.95
3000,3274,76,6,"Film & Video",33.749,-84.388
5000,5005,79,2,"Film & Video",33.8095,-84.2396
5600,5761,85,6,"Film & Video",34.0522,-118.244
250,450.12,17,0,"Film & Video",43.4195,-83.9508
4500,120,5,0,"Publishing",41.6639,-83.5552
15000,15373.55,150,7,"Film & Video",40.65,-73.95
100000,5880,50,1,"Film & Video",34.0522,-118.244
3500,2070,28,5,"Art",38.9717,-95.2353
1000,4840,67,7,"Art",30.2672,-97.7431
20000,440,14,0,"Art",36.9903,-86.4436
5000,1400,29,0,"Theater",28.5383,-81.3792
20000,22065,176,3,"Film & Video",40.7143,-74.006
2000,2550.33,52,7,"Music",42.0981,-86.4842
5000,5160,52,0,"Art",33.4484,-112.074
20000,26602,405,30,"Photography",19.0177,72.8562
3500,3682,63,1,"Publishing",-4.32084,15.2987
1500,3271,64,4,"Publishing",33.8006,-118.39
2500,5750,100,16,"Art",30.2672,-97.7431
1100,1100,12,0,"Film & Video",40.7448,-73.9487
1000,1357.31,54,12,"Games",0,0
25000,25385,41,6,"Publishing",34.0522,-118.244
4000,5600,80,5,"Film & Video",36.1659,-86.7844
15000,20278,286,40,"Music",42.3584,-71.0598
5000,5011,79,5,"Art",42.4668,-70.9495
10000,10123,124,5,"Dance",40.7143,-74.006
30000,50,2,0,"Publishing",29.9647,-90.0706
5750,5945,29,5,"Theater",45.5235,-122.676
30000,945,24,0,"Fashion",44.9442,-93.0861
150000,8609.6,85,7,"Film & Video",42.9634,-85.6681
25000,25779.01,186,18,"Film & Video",40.7143,-74.006
150000,826,8,0,"Games",40.65,-73.95
1500,5,1,0,"Theater",37.8216,-122
5000,5935,64,2,"Music",44.98,-93.2638
3000,5487,183,4,"Publishing",39.9612,-82.9988
1400,1611,33,4,"Fashion",37.3394,-121.895
5000,6011.93,158,17,"Film & Video",44.98,-93.2638
5000,5851,103,11,"Film & Video",40.7143,-74.006
27000,137,6,1,"Comics",36.154,-95.9928
8000,8470.95,152,5,"Music",37.8044,-122.271
13000,194.11,4,0,"Film & Video",13.7782,100.478
500,70,7,1,"Art",34.8526,-82.394
5200,0,0,0,"Publishing",33.7748,-84.2963
5000,1018.3,23,0,"Music",39.2904,-76.6122
15000,1539,23,3,"Comics",47.6588,-117.426
15000,13113,94,0,"Film & Video",42.3726,-71.1096
500,33,5,0,"Publishing",32.803,-96.7699
1200,210,10,3,"Film & Video",55.681,-5.73874
7500,1221,9,0,"Music",39.6133,-105.017
25000,8533,111,0,"Film & Video",40.7143,-74.006
100,126,10,1,"Publishing",28.6122,-80.8076
6000,110,7,0,"Music",53.7785,-1.52245
6000,2180,29,3,"Publishing",41.85,-87.6501
2013,2645,68,3,"Art",34.0522,-118.244
1000,2537,80,1,"Art",29.7629,-95.3831
2000,2000.99,23,0,"Art",27.9494,-82.4651
10000,16376,137,5,"Comics",28.5383,-81.3792
82500,116890.39,2711,119,"Technology",37.7749,-122.419
12000,921,12,0,"Art",41.0534,-73.5387
250000,0,0,0,"Film & Video",47.0379,-122.901
40000,0,0,0,"Publishing",47.0379,-122.901
3200,0,0,0,"Film & Video",37.7749,-122.419
1500,150,5,0,"Music",32.803,-96.7699
2400,0,0,0,"Publishing",39.9612,-82.9988
732,0,0,0,"Photography",37.6028,-99.2926
1250,1046,18,2,"Art",34.0522,-118.244
75000,1500,4,0,"Design",37.5351,-77.5855
1000,156,3,3,"Technology",32.7254,-97.3208
5000,45,3,0,"Film & Video",41.4995,-81.6954
50000,2040,8,1,"Film & Video",38.9284,-77.056
2000,125,2,0,"Film & Video",32.2217,-110.926
2600,3035,57,2,"Publishing",42.3314,-83.0458
8750,180,10,0,"Film & Video",26.7153,-80.0534
35000,7098.17,77,3,"Music",34.0522,-118.244
5000,2313,27,2,"Film & Video",32.803,-96.7699
30000,873,23,8,"Games",37.123,-120.26
1200,10,1,0,"Publishing",27.1975,-80.2528
3000,3505,26,0,"Film & Video",44.4759,-73.2121
33000,35,2,0,"Music",36.1659,-86.7844
25000,25050,188,2,"Film & Video",35.0845,-106.651
1500,1970,31,0,"Film & Video",34.0522,-118.244
2850,2930,22,0,"Music",36.069,-79.4006
95000,15,1,0,"Theater",34.0522,-118.244
60000,8,2,0,"Film & Video",28.5383,-81.3792
1500,1651,34,1,"Film & Video",42.5834,-71.8023
10000,10270,115,7,"Film & Video",40.7143,-74.006
1600,1800,19,0,"Art",41.367,-85.0589
3500,3981.5,84,1,"Film & Video",40.7143,-74.006
14700,16221.93,276,4,"Music",40.7143,-74.006
300,522,16,4,"Art",42.3314,-83.0458
1800,84,8,1,"Design",51.5586,-0.197855
600,625,20,0,"Music",42.3314,-83.0458
600,855.05,25,0,"Music",42.3314,-83.0458
8500,847,31,2,"Design",37.948,-122.061
1500,1,1,0,"Publishing",35.1495,-90.049
5000,5065,91,6,"Music",33.767,-118.189
3000,3620,82,1,"Music",40.7143,-74.006
3500,3736.55,73,7,"Music",36.1726,-86.7597
2000,2833.66,57,1,"Publishing",45.5235,-122.676
7500,7525,22,1,"Film & Video",34.0522,-118.244
29000,31000,61,2,"Publishing",33.467,-117.698
1500,2173,86,4,"Comics",44.98,-93.2638
2500,3010,34,2,"Music",45.5089,-73.5542
7800,7924.33,164,5,"Publishing",37.7749,-122.419
4000,4156,80,8,"Music",33.749,-84.388
20000,471,19,2,"Games",52.2871,0.125577
100042,26626.2,1494,77,"Games",51.7523,-1.25582
10000,7740,64,0,"Music",37.3394,-121.895
7300,9569.13,209,16,"Music",29.7629,-95.3831
3500,4170,69,2,"Film & Video",40.7143,-74.006
1500,0,0,0,"Film & Video",39.2904,-76.6122
8500,25,1,0,"Music",38.5816,-121.494
6800,1406,12,0,"Photography",46.7867,-92.1005
4000,4490,109,7,"Art",40.7143,-74.006
30000,45,3,0,"Technology",38.647,-90.225
5000,6710,149,47,"Games",41.0602,-111.971
5000,25515.01,108,93,"Games",41.0602,-111.971
5500,5735.17,176,4,"Publishing",32.2217,-110.926
3000,3170,29,14,"Film & Video",38.9284,-77.056
3000,3327,48,16,"Games",37.7749,-122.419
7000,7523.66,83,4,"Film & Video",45.5235,-122.676
10000,10298,65,1,"Music",30.2672,-97.7431
15000,16431,335,88,"Games",45.4116,-75.6982
3000,3031,44,3,"Film & Video",33.749,-84.388
500,520,9,4,"Comics",47.1854,-122.293
3000,3523,84,3,"Music",38.0293,-78.4767
2000,2015,17,1,"Music",43.0731,-89.4012
750,1162,47,0,"Comics",35.2271,-80.8431
600,805,11,0,"Film & Video",43.0731,-89.4012
5450,5849,49,0,"Film & Video",37.7749,-122.419
5000,50,1,0,"Film & Video",24.4667,54.3667
800,1420,30,4,"Art",19.0177,72.8562
20000,146,4,0,"Film & Video",34.0522,-118.244
35000,0,0,0,"Film & Video",34.0522,-118.244
22000,7425,69,0,"Publishing",39.7392,-104.985
6800,1660,27,1,"Art",44.0521,-123.087
12000,12410,87,4,"Film & Video",0,0
2500,20,1,0,"Film & Video",34.1722,-118.378
6000,8065,120,3,"Design",40.7,-99.0831
5000,7613.21,195,11,"Games",44.4759,-73.2121
700,800,13,3,"Film & Video",35.2271,-80.8431
600,620,14,1,"Photography",0,0
2500,4187.8,89,12,"Theater",39.9523,-75.1638
2500,3175,39,10,"Film & Video",41.1815,-73.2903
2000,2035,43,0,"Music",33.8303,-116.545
10000,10317.86,87,0,"Theater",40.7143,-74.006
500,638,26,0,"Comics",39.9612,-82.9988
25000,25985.07,205,65,"Music",0,0
20000,150,2,0,"Film & Video",43.6615,-70.2553
9990,10005.37,39,12,"Photography",34.0522,-118.244
200,371,14,1,"Design",34.2257,-77.9447
5000,2953,57,5,"Publishing",37.7749,-122.419
3000,5222,84,4,"Design",45.5235,-122.676
150,499,13,18,"Art",40.7143,-74.006
2750,225,5,0,"Film & Video",45.5235,-122.676
800,0,0,0,"Publishing",42.9634,-85.6681
50000,4848,48,0,"Film & Video",34.0522,-118.244
1925,2038,51,0,"Art",52.5234,13.4114
1000,615,14,1,"Film & Video",32.7153,-117.157
850,1000,23,0,"Film & Video",40.7143,-74.006
5000,5000,26,3,"Film & Video",38.9351,-74.906
23000,2911,24,2,"Music",30.4213,-87.2169
5000,55,1,0,"Fashion",37.8044,-122.271
250,186,5,2,"Publishing",41.8256,-86.3749
20000,12120,41,0,"Design",35.2271,-80.8431
11776,1124,13,0,"Technology",32.7766,-79.9309
200,429,25,4,"Comics",41.8911,-103.672
5000,6050,66,4,"Music",35.4676,-97.5164
25000,33314.69,364,166,"Music",34.0522,-118.244
3000,3600.12,47,0,"Fashion",40.7143,-74.006
2000,2200,31,10,"Music",47.674,-122.122
1200,1215,39,1,"Publishing",41.254,-95.9993
10000,11097,149,3,"Music",36.1659,-86.7844
3200,3496,39,0,"Music",40.65,-73.95
1000,1464,71,0,"Music",43.6615,-70.2553
600,1155,38,3,"Music",42.3314,-83.0458
5000,27881.67,1144,160,"Games",34.0232,-84.3616
25000,26935.33,1288,72,"Design",25.7743,-80.1937
8000,13180.34,117,11,"Music",40.7143,-74.006
12500,14505,70,4,"Design",38.5951,-90.5462
1000,2712,134,3,"Publishing",48.117,-122.76
1000,1280,30,1,"Music",35.9132,-79.0558
3000,1455,24,0,"Film & Video",42.3584,-71.0598
15000,441,11,1,"Games",41.5236,-90.5776
8500,598.66,14,0,"Games",40.4842,-88.9937
25000,5905,42,0,"Food",38.9284,-77.056
5200,5599,41,1,"Film & Video",34.0522,-118.244
500,56,3,0,"Food",32.803,-96.7699
2500,2625.55,60,2,"Music",38.5816,-121.494
850,1305,40,4,"Film & Video",41.85,-87.6501
5000,5160.77,56,1,"Film & Video",41.85,-87.6501
2000,2052,19,0,"Publishing",44.98,-93.2638
10000,10152,81,17,"Design",40.7143,-74.006
4000,4701.35,123,3,"Music",43.0831,-73.7846
2000,2215,50,3,"Music",42.3584,-71.0598
500,1176,25,1,"Film & Video",40.8764,-73.1526
2000,4830,85,0,"Publishing",47.6062,-122.332
800,801,25,5,"Art",40.7143,-74.006
15000,15000,55,5,"Film & Video",34.0522,-118.244
750,900,29,0,"Music",34.0522,-118.244
2000,3097,77,82,"Film & Video",34.0522,-118.244
3000,3125,59,2,"Theater",37.7749,-122.419
2300,2305,29,31,"Film & Video",34.0522,-118.244
450,607,25,3,"Games",38.6785,-121.773
300,1284.29,38,9,"Fashion",42.2411,-88.3162
5000,5,1,0,"Film & Video",32.7153,-117.157
10000,21097,248,3,"Film & Video",39.7392,-104.985
6500,411,6,0,"Design",47.6815,-122.209
7000,450,5,0,"Music",33.4942,-111.926
2000,2282,56,2,"Film & Video",40.65,-73.95
2479,2529,29,1,"Film & Video",37.7749,-122.419
8500,8546,28,0,"Film & Video",40.7143,-74.006
15000,15216.07,127,1,"Film & Video",34.0522,-118.244
1000,1036,19,0,"Music",40.744,-74.0324
5000,5911,102,7,"Film & Video",34.0522,-118.244
3200,5543.86,146,10,"Art",41.85,-87.6501
18000,18802,616,81,"Design",47.979,-122.202
2000,2062.5,65,0,"Music",44.98,-93.2638
8000,10770.39,229,12,"Music",42.3584,-71.0598
800,75,2,0,"Film & Video",39.0997,-94.5786
5000,1065,25,0,"Publishing",35.687,-105.938
7000,8727.44,121,10,"Music",40.7143,-74.006
10000,10805,84,5,"Design",40.7143,-74.006
6600,7133,104,1,"Film & Video",34.0522,-118.244
3000,3002,20,0,"Music",40.7143,-74.006
2500,2695,25,1,"Theater",30.2672,-97.7431
3000,3225,49,0,"Music",40.7143,-74.006
6000,6861,88,3,"Film & Video",32.2217,-110.926
4000,4025.99,117,3,"Theater",40.7143,-74.006
250,274.28,8,2,"Film & Video",45.5235,-122.676
1800,1870,40,1,"Music",34.4208,-119.698
5500,60,3,0,"Music",34.1722,-118.378
750,755,23,6,"Music",37.0957,-106.026
20000,270,11,0,"Art",37.7749,-122.419
1600,1605,13,0,"Music",32.7357,-97.1081
2500,3598,58,1,"Film & Video",36.9741,-122.031
800,802,20,0,"Theater",40.7143,-74.006
463.88,465,10,0,"Film & Video",39.0997,-94.5786
4000,5492,124,4,"Art",39.7392,-104.985
2000,2595.48,61,20,"Comics",34.0522,-118.244
975,1795,44,0,"Theater",35.0845,-106.651
5000,13354.41,219,6,"Technology",45.3573,-122.607
13000,14035.34,64,2,"Film & Video",34.0522,-118.244
20000,21069,147,12,"Film & Video",-12.9021,133.329
1300,111,6,0,"Music",40.65,-73.95
500,50,2,0,"Music",39.9612,-82.9988
10000,275,2,0,"Publishing",37.8044,-122.271
5228,12,3,1,"Comics",34.0522,-118.244
100000,510,3,0,"Publishing",37.8044,-122.271
1000,1631,19,0,"Film & Video",42.3584,-71.0598
500,10,1,0,"Music",39.2616,-121.016
3000,3153,40,4,"Dance",39.7392,-104.985
1500,1655,37,1,"Theater",29.4241,-98.4936
35000,800,3,0,"Publishing",28.5383,-81.3792
300,40,2,0,"Film & Video",37.8716,-122.273
270,435,8,0,"Film & Video",30.6744,-96.37
7000,2002,42,1,"Technology",42.1429,-77.0547
3000,3067,114,0,"Music",34.0522,-118.244
4500,4515,41,5,"Publishing",40.4198,-79.8501
10000,11094.23,178,15,"Film & Video",47.5962,-120.661
9500,12570.05,243,26,"Film & Video",34.0522,-118.244
3200,4345,46,0,"Film & Video",18.1119,-66.166
3500,4320,78,0,"Music",34.0522,-118.244
1255,2063,30,3,"Film & Video",32.803,-96.7699
10000,13200.34,188,8,"Music",36.1659,-86.7844
18000,410,8,0,"Film & Video",39.9523,-75.1638
4000,4340,100,19,"Music",44.98,-93.2638
4000,9597.92,419,47,"Comics",40.7143,-74.006
20000,20254,193,13,"Film & Video",40.7143,-74.006
5000,70,2,0,"Food",32.803,-96.7699
1000,1120,10,1,"Music",42.3584,-71.0598
1700,2255,50,0,"Film & Video",34.0522,-118.244
300,720,29,0,"Theater",41.85,-87.6501
3500,4305,78,3,"Film & Video",34.0522,-118.244
2500,2550,49,0,"Theater",34.0522,-118.244
500,545,18,0,"Art",41.85,-87.6501
150000,18079,62,2,"Film & Video",34.0522,-118.244
2500,2600.88,47,3,"Music",16.7753,-3.00827
2995,3181,27,0,"Photography",21.0333,105.85
2000,1300,5,1,"Film & Video",34.0522,-118.244
3000,4731,72,1,"Film & Video",32.3588,-117.048
3000,1125,19,0,"Film & Video",42.3584,-71.0598
20000,945,9,0,"Music",34.0522,-118.244
3000,1710,11,0,"Publishing",45.5235,-122.676
80000,1,1,0,"Food",41.3948,-73.454
25000,1130,10,2,"Film & Video",33.1959,-117.379
250,400,27,3,"Music",42.3584,-71.0598
6000,34,2,4,"Comics",40.7143,-74.006
35000,171,9,2,"Games",39.7392,-104.985
4000,240,8,3,"Art",36.9115,-76.2008
30000,53655.11,762,19,"Technology",37.3861,-122.084
1000,0,0,0,"Film & Video",34.0522,-118.244
30000,45,1,0,"Publishing",41.4942,-87.5217
10000,0,0,0,"Music",34.1808,-118.309
3000,0,0,0,"Design",40.7996,-73.3013
10000,3505,17,0,"Music",37.2753,-107.88
25000,25385,54,7,"Design",35.6009,-82.554
5000,1810,40,6,"Games",34.1361,-117.865
350,370,14,0,"Music",44.4759,-73.2121
2000,107,7,1,"Publishing",41.6834,-86.25
20000,185,3,2,"Games",33.9526,-84.5499
2670,2873,118,0,"Publishing",41.0122,-95.2576
7500,3842,41,0,"Publishing",-46.3783,-72.3008
16500,5930.33,67,2,"Film & Video",42.3584,-71.0598
6500,100,1,0,"Music",39.7392,-104.985
